"bank_id","species","common_name"
6853,"Acantharchus pomotis","Mud Sunfish"
6566,"Acantharchus pomotis","Mud Sunfish"
7232,"Acantharchus pomotis","Mud Sunfish"
7233,"Acantharchus pomotis","Mud Sunfish"
6876,"Acantharchus pomotis","Mud Sunfish"
2537,"Acantharchus pomotis","Mud Sunfish"
2536,"Acantharchus pomotis","Mud Sunfish"
2535,"Acantharchus pomotis","Mud Sunfish"
2534,"Acantharchus pomotis","Mud Sunfish"
2533,"Acantharchus pomotis","Mud Sunfish"
2531,"Acantharchus pomotis","Mud Sunfish"
2530,"Acantharchus pomotis","Mud Sunfish"
2570,"Acantharchus pomotis","Mud Sunfish"
2529,"Acantharchus pomotis","Mud Sunfish"
2544,"Acantharchus pomotis","Mud Sunfish"
2543,"Acantharchus pomotis","Mud Sunfish"
2542,"Acantharchus pomotis","Mud Sunfish"
2541,"Acantharchus pomotis","Mud Sunfish"
2539,"Acantharchus pomotis","Mud Sunfish"
2538,"Acantharchus pomotis","Mud Sunfish"
2527,"Acantharchus pomotis","Mud Sunfish"
2528,"Acantharchus pomotis","Mud Sunfish"
1718,"Acantharchus pomotis","Mud Sunfish"
1719,"Acantharchus pomotis","Mud Sunfish"
2428,"Acantharchus pomotis","Mud Sunfish"
2427,"Acantharchus pomotis","Mud Sunfish"
2426,"Acantharchus pomotis","Mud Sunfish"
2483,"Acantharchus pomotis","Mud Sunfish"
5439,"Acantharchus pomotis","Mud Sunfish"
6862,"Acantharchus pomotis","Mud Sunfish"
2526,"Acantharchus pomotis","Mud Sunfish"
2524,"Acantharchus pomotis","Mud Sunfish"
1716,"Acantharchus pomotis","Mud Sunfish"
2430,"Acantharchus pomotis","Mud Sunfish"
2525,"Acantharchus pomotis","Mud Sunfish"
2429,"Acantharchus pomotis","Mud Sunfish"
1717,"Acantharchus pomotis","Mud Sunfish"
2423,"Acantharchus pomotis","Mud Sunfish"
2417,"Acantharchus pomotis","Mud Sunfish"
2617,"Acantharchus pomotis","Mud Sunfish"
2416,"Acantharchus pomotis","Mud Sunfish"
2415,"Acantharchus pomotis","Mud Sunfish"
2499,"Acantharchus pomotis","Mud Sunfish"
2660,"Acantharchus pomotis","Mud Sunfish"
7003,"Acantharchus pomotis","Mud Sunfish"
2422,"Acantharchus pomotis","Mud Sunfish"
2421,"Acantharchus pomotis","Mud Sunfish"
2745,"Acantharchus pomotis","Mud Sunfish"
2420,"Acantharchus pomotis","Mud Sunfish"
2419,"Acantharchus pomotis","Mud Sunfish"
2418,"Acantharchus pomotis","Mud Sunfish"
2396,"Acantharchus pomotis","Mud Sunfish"
2389,"Acantharchus pomotis","Mud Sunfish"
2056,"Acantharchus pomotis","Mud Sunfish"
2394,"Acantharchus pomotis","Mud Sunfish"
2392,"Acantharchus pomotis","Mud Sunfish"
2391,"Acantharchus pomotis","Mud Sunfish"
2390,"Acantharchus pomotis","Mud Sunfish"
2368,"Acantharchus pomotis","Mud Sunfish"
2362,"Acantharchus pomotis","Mud Sunfish"
4800,"Acantharchus pomotis","Mud Sunfish"
2367,"Acantharchus pomotis","Mud Sunfish"
2366,"Acantharchus pomotis","Mud Sunfish"
2365,"Acantharchus pomotis","Mud Sunfish"
2364,"Acantharchus pomotis","Mud Sunfish"
2363,"Acantharchus pomotis","Mud Sunfish"
590,"Acantharchus pomotis","Mud Sunfish"
592,"Acantharchus pomotis","Mud Sunfish"
594,"Acantharchus pomotis","Mud Sunfish"
6265,"Acantharchus pomotis","Mud Sunfish"
6795,"Acantharchus pomotis","Mud Sunfish"
6796,"Acantharchus pomotis","Mud Sunfish"
6797,"Acantharchus pomotis","Mud Sunfish"
6798,"Acantharchus pomotis","Mud Sunfish"
1477,"Acantharchus pomotis","Mud Sunfish"
676,"Acantharchus pomotis","Mud Sunfish"
1937,"Acantharchus pomotis","Mud Sunfish"
647,"Acantharchus pomotis","Mud Sunfish"
595,"Acantharchus pomotis","Mud Sunfish"
4532,"Acantharchus pomotis","Mud Sunfish"
6706,"Acantharchus pomotis","Mud Sunfish"
4533,"Acantharchus pomotis","Mud Sunfish"
4886,"Acantharchus pomotis","Mud Sunfish"
5933,"Acantharchus pomotis","Mud Sunfish"
5708,"Acantharchus pomotis","Mud Sunfish"
6878,"Acantharchus pomotis","Mud Sunfish"
2869,"Acantharchus pomotis","Mud Sunfish"
6595,"Acantharchus pomotis","Mud Sunfish"
1006,"Acantharchus pomotis","Mud Sunfish"
2805,"Acantharchus pomotis","Mud Sunfish"
648,"Acantharchus pomotis","Mud Sunfish"
657,"Acantharchus pomotis","Mud Sunfish"
596,"Acantharchus pomotis","Mud Sunfish"
7201,"Acantharchus pomotis","Mud Sunfish"
5196,"Acantharchus pomotis","Mud Sunfish"
5905,"Acantharchus pomotis","Mud Sunfish"
4583,"Acantharchus pomotis","Mud Sunfish"
4582,"Acantharchus pomotis","Mud Sunfish"
4287,"Acantharchus pomotis","Mud Sunfish"
6685,"Acantharchus pomotis","Mud Sunfish"
6704,"Acantharchus pomotis","Mud Sunfish"
4770,"Acantharchus pomotis","Mud Sunfish"
6626,"Acantharchus pomotis","Mud Sunfish"
6625,"Acantharchus pomotis","Mud Sunfish"
6817,"Acantharchus pomotis","Mud Sunfish"
6760,"Acantharchus pomotis","Mud Sunfish"
6455,"Acantharchus pomotis","Mud Sunfish"
5160,"Acantharchus pomotis","Mud Sunfish"
6103,"Acantharchus pomotis","Mud Sunfish"
6236,"Acantharchus pomotis","Mud Sunfish"
827,"Acantharchus pomotis","Mud Sunfish"
479,"Acantharchus pomotis","Mud Sunfish"
3091,"Acantharchus pomotis","Mud Sunfish"
599,"Acantharchus pomotis","Mud Sunfish"
649,"Acantharchus pomotis","Mud Sunfish"
2353,"Acantharchus pomotis","Mud Sunfish"
689,"Acantharchus pomotis","Mud Sunfish"
6614,"Acantharchus pomotis","Mud Sunfish"
7025,"Acantharchus pomotis","Mud Sunfish"
601,"Acantharchus pomotis","Mud Sunfish"
7136,"Acantharchus pomotis","Mud Sunfish"
2903,"Acantharchus pomotis","Mud Sunfish"
5631,"Acantharchus pomotis","Mud Sunfish"
2053,"Acantharchus pomotis","Mud Sunfish"
540,"Acantharchus pomotis","Mud Sunfish"
2175,"Acantharchus pomotis","Mud Sunfish"
1866,"Acantharchus pomotis","Mud Sunfish"
603,"Acantharchus pomotis","Mud Sunfish"
6988,"Acantharchus pomotis","Mud Sunfish"
2173,"Acantharchus pomotis","Mud Sunfish"
1865,"Acantharchus pomotis","Mud Sunfish"
1050,"Acantharchus pomotis","Mud Sunfish"
1839,"Acantharchus pomotis","Mud Sunfish"
847,"Acantharchus pomotis","Mud Sunfish"
280,"Acantharchus pomotis","Mud Sunfish"
650,"Acantharchus pomotis","Mud Sunfish"
1704,"Acantharchus pomotis","Mud Sunfish"
6755,"Acantharchus pomotis","Mud Sunfish"
6754,"Acantharchus pomotis","Mud Sunfish"
2580,"Acantharchus pomotis","Mud Sunfish"
498,"Acantharchus pomotis","Mud Sunfish"
6537,"Acantharchus pomotis","Mud Sunfish"
5923,"Acantharchus pomotis","Mud Sunfish"
604,"Acantharchus pomotis","Mud Sunfish"
6857,"Acantharchus pomotis","Mud Sunfish"
1183,"Acantharchus pomotis","Mud Sunfish"
6994,"Acantharchus pomotis","Mud Sunfish"
6993,"Acantharchus pomotis","Mud Sunfish"
6668,"Acantharchus pomotis","Mud Sunfish"
425,"Acantharchus pomotis","Mud Sunfish"
1995,"Acantharchus pomotis","Mud Sunfish"
491,"Acantharchus pomotis","Mud Sunfish"
1844,"Acantharchus pomotis","Mud Sunfish"
1894,"Acantharchus pomotis","Mud Sunfish"
1135,"Acantharchus pomotis","Mud Sunfish"
544,"Acantharchus pomotis","Mud Sunfish"
6780,"Acantharchus pomotis","Mud Sunfish"
547,"Acantharchus pomotis","Mud Sunfish"
6657,"Acantharchus pomotis","Mud Sunfish"
6357,"Acantharchus pomotis","Mud Sunfish"
2066,"Acantharchus pomotis","Mud Sunfish"
6418,"Acantharchus pomotis","Mud Sunfish"
5236,"Acantharchus pomotis","Mud Sunfish"
6867,"Acantharchus pomotis","Mud Sunfish"
2209,"Acantharchus pomotis","Mud Sunfish"
6481,"Acantharchus pomotis","Mud Sunfish"
3177,"Acantharchus pomotis","Mud Sunfish"
2314,"Acipenser brevirostrum","Shortnose Sturgeon"
1721,"Acipenser brevirostrum","Shortnose Sturgeon"
2313,"Acipenser brevirostrum","Shortnose Sturgeon"
2262,"Acipenser brevirostrum","Shortnose Sturgeon"
2271,"Acipenser brevirostrum","Shortnose Sturgeon"
5326,"Acipenser brevirostrum","Shortnose Sturgeon"
3375,"Acipenser brevirostrum","Shortnose Sturgeon"
4381,"Acipenser brevirostrum","Shortnose Sturgeon"
550,"Acipenser brevirostrum","Shortnose Sturgeon"
2168,"Acipenser brevirostrum","Shortnose Sturgeon"
6361,"Acipenser brevirostrum","Shortnose Sturgeon"
608,"Acipenser brevirostrum","Shortnose Sturgeon"
1810,"Acipenser brevirostrum","Shortnose Sturgeon"
6750,"Acipenser brevirostrum","Shortnose Sturgeon"
6709,"Acipenser brevirostrum","Shortnose Sturgeon"
875,"Acipenser brevirostrum","Shortnose Sturgeon"
1180,"Acipenser brevirostrum","Shortnose Sturgeon"
1136,"Acipenser brevirostrum","Shortnose Sturgeon"
742,"Acipenser brevirostrum","Shortnose Sturgeon"
792,"Acipenser brevirostrum","Shortnose Sturgeon"
6873,"Acipenser brevirostrum","Shortnose Sturgeon"
5974,"Acipenser brevirostrum","Shortnose Sturgeon"
3377,"Acipenser brevirostrum","Shortnose Sturgeon"
4376,"Acipenser brevirostrum","Shortnose Sturgeon"
553,"Acipenser brevirostrum","Shortnose Sturgeon"
1054,"Acipenser brevirostrum","Shortnose Sturgeon"
2005,"Acipenser brevirostrum","Shortnose Sturgeon"
911,"Acipenser brevirostrum","Shortnose Sturgeon"
4379,"Acipenser brevirostrum","Shortnose Sturgeon"
659,"Acipenser brevirostrum","Shortnose Sturgeon"
7251,"Acipenser brevirostrum","Shortnose Sturgeon"
559,"Acipenser brevirostrum","Shortnose Sturgeon"
6044,"Acipenser brevirostrum","Shortnose Sturgeon"
5358,"Acipenser brevirostrum","Shortnose Sturgeon"
560,"Acipenser brevirostrum","Shortnose Sturgeon"
2680,"Acipenser brevirostrum","Shortnose Sturgeon"
6480,"Acipenser brevirostrum","Shortnose Sturgeon"
2032,"Acipenser brevirostrum","Shortnose Sturgeon"
5132,"Acipenser brevirostrum","Shortnose Sturgeon"
1999,"Acipenser brevirostrum","Shortnose Sturgeon"
7042,"Acipenser brevirostrum","Shortnose Sturgeon"
6543,"Acipenser brevirostrum","Shortnose Sturgeon"
426,"Acipenser brevirostrum","Shortnose Sturgeon"
1056,"Acipenser brevirostrum","Shortnose Sturgeon"
563,"Acipenser brevirostrum","Shortnose Sturgeon"
561,"Acipenser brevirostrum","Shortnose Sturgeon"
562,"Acipenser brevirostrum","Shortnose Sturgeon"
4774,"Acipenser brevirostrum","Shortnose Sturgeon"
5298,"Acipenser brevirostrum","Shortnose Sturgeon"
1991,"Acipenser brevirostrum","Shortnose Sturgeon"
1063,"Acipenser brevirostrum","Shortnose Sturgeon"
1813,"Acipenser brevirostrum","Shortnose Sturgeon"
6413,"Acipenser brevirostrum","Shortnose Sturgeon"
4703,"Acipenser brevirostrum","Shortnose Sturgeon"
6745,"Acipenser brevirostrum","Shortnose Sturgeon"
4881,"Acipenser brevirostrum","Shortnose Sturgeon"
254,"Acipenser brevirostrum","Shortnose Sturgeon"
565,"Acipenser brevirostrum","Shortnose Sturgeon"
5429,"Acipenser brevirostrum","Shortnose Sturgeon"
1752,"Acipenser brevirostrum","Shortnose Sturgeon"
567,"Acipenser brevirostrum","Shortnose Sturgeon"
6532,"Acipenser brevirostrum","Shortnose Sturgeon"
6664,"Acipenser brevirostrum","Shortnose Sturgeon"
1851,"Acipenser brevirostrum","Shortnose Sturgeon"
1049,"Acipenser brevirostrum","Shortnose Sturgeon"
264,"Acipenser brevirostrum","Shortnose Sturgeon"
744,"Acipenser brevirostrum","Shortnose Sturgeon"
1065,"Acipenser brevirostrum","Shortnose Sturgeon"
621,"Acipenser brevirostrum","Shortnose Sturgeon"
5371,"Acipenser brevirostrum","Shortnose Sturgeon"
1814,"Acipenser brevirostrum","Shortnose Sturgeon"
4607,"Acipenser brevirostrum","Shortnose Sturgeon"
653,"Acipenser brevirostrum","Shortnose Sturgeon"
571,"Acipenser brevirostrum","Shortnose Sturgeon"
1983,"Acipenser brevirostrum","Shortnose Sturgeon"
6414,"Acipenser brevirostrum","Shortnose Sturgeon"
6977,"Acipenser brevirostrum","Shortnose Sturgeon"
6030,"Acipenser brevirostrum","Shortnose Sturgeon"
5535,"Acipenser brevirostrum","Shortnose Sturgeon"
626,"Acipenser brevirostrum","Shortnose Sturgeon"
572,"Acipenser brevirostrum","Shortnose Sturgeon"
654,"Acipenser brevirostrum","Shortnose Sturgeon"
6482,"Acipenser brevirostrum","Shortnose Sturgeon"
635,"Acipenser brevirostrum","Shortnose Sturgeon"
6675,"Acipenser brevirostrum","Shortnose Sturgeon"
2171,"Acipenser brevirostrum","Shortnose Sturgeon"
6616,"Acipenser brevirostrum","Shortnose Sturgeon"
1868,"Acipenser brevirostrum","Shortnose Sturgeon"
5479,"Acipenser brevirostrum","Shortnose Sturgeon"
5410,"Acipenser brevirostrum","Shortnose Sturgeon"
5014,"Acipenser brevirostrum","Shortnose Sturgeon"
2063,"Acipenser brevirostrum","Shortnose Sturgeon"
628,"Acipenser brevirostrum","Shortnose Sturgeon"
2799,"Acipenser brevirostrum","Shortnose Sturgeon"
2724,"Acipenser brevirostrum","Shortnose Sturgeon"
2876,"Acipenser brevirostrum","Shortnose Sturgeon"
3181,"Acipenser brevirostrum","Shortnose Sturgeon"
4609,"Acipenser brevirostrum","Shortnose Sturgeon"
5420,"Acipenser brevirostrum","Shortnose Sturgeon"
2319,"Acipenser brevirostrum","Shortnose Sturgeon"
2317,"Acipenser brevirostrum","Shortnose Sturgeon"
2320,"Acipenser brevirostrum","Shortnose Sturgeon"
2316,"Acipenser brevirostrum","Shortnose Sturgeon"
2322,"Acipenser brevirostrum","Shortnose Sturgeon"
2278,"Acipenser brevirostrum","Shortnose Sturgeon"
2274,"Acipenser brevirostrum","Shortnose Sturgeon"
2283,"Acipenser brevirostrum","Shortnose Sturgeon"
2284,"Acipenser brevirostrum","Shortnose Sturgeon"
2285,"Acipenser brevirostrum","Shortnose Sturgeon"
2286,"Acipenser brevirostrum","Shortnose Sturgeon"
2329,"Acipenser brevirostrum","Shortnose Sturgeon"
2297,"Acipenser brevirostrum","Shortnose Sturgeon"
2295,"Acipenser brevirostrum","Shortnose Sturgeon"
2305,"Acipenser brevirostrum","Shortnose Sturgeon"
2306,"Acipenser brevirostrum","Shortnose Sturgeon"
2300,"Acipenser brevirostrum","Shortnose Sturgeon"
2738,"Acipenser brevirostrum","Shortnose Sturgeon"
2731,"Acipenser brevirostrum","Shortnose Sturgeon"
2732,"Acipenser brevirostrum","Shortnose Sturgeon"
2733,"Acipenser brevirostrum","Shortnose Sturgeon"
2734,"Acipenser brevirostrum","Shortnose Sturgeon"
2735,"Acipenser brevirostrum","Shortnose Sturgeon"
2736,"Acipenser brevirostrum","Shortnose Sturgeon"
2737,"Acipenser brevirostrum","Shortnose Sturgeon"
2775,"Acipenser brevirostrum","Shortnose Sturgeon"
2780,"Acipenser brevirostrum","Shortnose Sturgeon"
2777,"Acipenser brevirostrum","Shortnose Sturgeon"
2778,"Acipenser brevirostrum","Shortnose Sturgeon"
2774,"Acipenser brevirostrum","Shortnose Sturgeon"
3034,"Acipenser brevirostrum","Shortnose Sturgeon"
3030,"Acipenser brevirostrum","Shortnose Sturgeon"
3122,"Acipenser brevirostrum","Shortnose Sturgeon"
5785,"Acipenser brevirostrum","Shortnose Sturgeon"
1287,"Acipenser brevirostrum","Shortnose Sturgeon"
1741,"Acipenser brevirostrum","Shortnose Sturgeon"
629,"Acipenser brevirostrum","Shortnose Sturgeon"
5293,"Acipenser brevirostrum","Shortnose Sturgeon"
5301,"Acipenser brevirostrum","Shortnose Sturgeon"
5302,"Acipenser brevirostrum","Shortnose Sturgeon"
5300,"Acipenser brevirostrum","Shortnose Sturgeon"
5303,"Acipenser brevirostrum","Shortnose Sturgeon"
5304,"Acipenser brevirostrum","Shortnose Sturgeon"
4802,"Acipenser brevirostrum","Shortnose Sturgeon"
3563,"Acipenser brevirostrum","Shortnose Sturgeon"
5977,"Acipenser brevirostrum","Shortnose Sturgeon"
5080,"Acipenser brevirostrum","Shortnose Sturgeon"
6408,"Acipenser brevirostrum","Shortnose Sturgeon"
655,"Acipenser brevirostrum","Shortnose Sturgeon"
1867,"Acipenser brevirostrum","Shortnose Sturgeon"
2130,"Acipenser brevirostrum","Shortnose Sturgeon"
2131,"Acipenser brevirostrum","Shortnose Sturgeon"
4342,"Acipenser brevirostrum","Shortnose Sturgeon"
3657,"Acipenser brevirostrum","Shortnose Sturgeon"
6770,"Acipenser brevirostrum","Shortnose Sturgeon"
3668,"Acipenser brevirostrum","Shortnose Sturgeon"
3670,"Acipenser brevirostrum","Shortnose Sturgeon"
3671,"Acipenser brevirostrum","Shortnose Sturgeon"
3673,"Acipenser brevirostrum","Shortnose Sturgeon"
3695,"Acipenser brevirostrum","Shortnose Sturgeon"
3699,"Acipenser brevirostrum","Shortnose Sturgeon"
3700,"Acipenser brevirostrum","Shortnose Sturgeon"
3718,"Acipenser brevirostrum","Shortnose Sturgeon"
3724,"Acipenser brevirostrum","Shortnose Sturgeon"
3727,"Acipenser brevirostrum","Shortnose Sturgeon"
7117,"Acipenser brevirostrum","Shortnose Sturgeon"
3728,"Acipenser brevirostrum","Shortnose Sturgeon"
3730,"Acipenser brevirostrum","Shortnose Sturgeon"
3736,"Acipenser brevirostrum","Shortnose Sturgeon"
3737,"Acipenser brevirostrum","Shortnose Sturgeon"
5782,"Acipenser brevirostrum","Shortnose Sturgeon"
6008,"Acipenser brevirostrum","Shortnose Sturgeon"
5330,"Acipenser brevirostrum","Shortnose Sturgeon"
3740,"Acipenser brevirostrum","Shortnose Sturgeon"
3743,"Acipenser brevirostrum","Shortnose Sturgeon"
3746,"Acipenser brevirostrum","Shortnose Sturgeon"
3757,"Acipenser brevirostrum","Shortnose Sturgeon"
3758,"Acipenser brevirostrum","Shortnose Sturgeon"
3760,"Acipenser brevirostrum","Shortnose Sturgeon"
3764,"Acipenser brevirostrum","Shortnose Sturgeon"
3772,"Acipenser brevirostrum","Shortnose Sturgeon"
3802,"Acipenser brevirostrum","Shortnose Sturgeon"
3805,"Acipenser brevirostrum","Shortnose Sturgeon"
3806,"Acipenser brevirostrum","Shortnose Sturgeon"
3813,"Acipenser brevirostrum","Shortnose Sturgeon"
3827,"Acipenser brevirostrum","Shortnose Sturgeon"
3847,"Acipenser brevirostrum","Shortnose Sturgeon"
3848,"Acipenser brevirostrum","Shortnose Sturgeon"
5270,"Acipenser brevirostrum","Shortnose Sturgeon"
3860,"Acipenser brevirostrum","Shortnose Sturgeon"
3863,"Acipenser brevirostrum","Shortnose Sturgeon"
3865,"Acipenser brevirostrum","Shortnose Sturgeon"
3867,"Acipenser brevirostrum","Shortnose Sturgeon"
3875,"Acipenser brevirostrum","Shortnose Sturgeon"
3335,"Acipenser brevirostrum","Shortnose Sturgeon"
3336,"Acipenser brevirostrum","Shortnose Sturgeon"
3333,"Acipenser brevirostrum","Shortnose Sturgeon"
3332,"Acipenser brevirostrum","Shortnose Sturgeon"
3334,"Acipenser brevirostrum","Shortnose Sturgeon"
3327,"Acipenser brevirostrum","Shortnose Sturgeon"
3583,"Acipenser brevirostrum","Shortnose Sturgeon"
3580,"Acipenser brevirostrum","Shortnose Sturgeon"
3581,"Acipenser brevirostrum","Shortnose Sturgeon"
3579,"Acipenser brevirostrum","Shortnose Sturgeon"
4473,"Acipenser brevirostrum","Shortnose Sturgeon"
3597,"Acipenser brevirostrum","Shortnose Sturgeon"
3619,"Acipenser brevirostrum","Shortnose Sturgeon"
4487,"Acipenser brevirostrum","Shortnose Sturgeon"
4488,"Acipenser brevirostrum","Shortnose Sturgeon"
4476,"Acipenser brevirostrum","Shortnose Sturgeon"
4474,"Acipenser brevirostrum","Shortnose Sturgeon"
4480,"Acipenser brevirostrum","Shortnose Sturgeon"
4475,"Acipenser brevirostrum","Shortnose Sturgeon"
4512,"Acipenser brevirostrum","Shortnose Sturgeon"
4477,"Acipenser brevirostrum","Shortnose Sturgeon"
4502,"Acipenser brevirostrum","Shortnose Sturgeon"
4468,"Acipenser brevirostrum","Shortnose Sturgeon"
4465,"Acipenser brevirostrum","Shortnose Sturgeon"
4893,"Acipenser brevirostrum","Shortnose Sturgeon"
4833,"Acipenser brevirostrum","Shortnose Sturgeon"
4836,"Acipenser brevirostrum","Shortnose Sturgeon"
3909,"Acipenser brevirostrum","Shortnose Sturgeon"
3922,"Acipenser brevirostrum","Shortnose Sturgeon"
3923,"Acipenser brevirostrum","Shortnose Sturgeon"
3928,"Acipenser brevirostrum","Shortnose Sturgeon"
3931,"Acipenser brevirostrum","Shortnose Sturgeon"
6573,"Acipenser brevirostrum","Shortnose Sturgeon"
3940,"Acipenser brevirostrum","Shortnose Sturgeon"
3945,"Acipenser brevirostrum","Shortnose Sturgeon"
3969,"Acipenser brevirostrum","Shortnose Sturgeon"
3988,"Acipenser brevirostrum","Shortnose Sturgeon"
5586,"Acipenser brevirostrum","Shortnose Sturgeon"
3992,"Acipenser brevirostrum","Shortnose Sturgeon"
3996,"Acipenser brevirostrum","Shortnose Sturgeon"
3999,"Acipenser brevirostrum","Shortnose Sturgeon"
4009,"Acipenser brevirostrum","Shortnose Sturgeon"
4012,"Acipenser brevirostrum","Shortnose Sturgeon"
4015,"Acipenser brevirostrum","Shortnose Sturgeon"
4045,"Acipenser brevirostrum","Shortnose Sturgeon"
5271,"Acipenser brevirostrum","Shortnose Sturgeon"
4046,"Acipenser brevirostrum","Shortnose Sturgeon"
4091,"Acipenser brevirostrum","Shortnose Sturgeon"
4122,"Acipenser brevirostrum","Shortnose Sturgeon"
4125,"Acipenser brevirostrum","Shortnose Sturgeon"
4148,"Acipenser brevirostrum","Shortnose Sturgeon"
4156,"Acipenser brevirostrum","Shortnose Sturgeon"
3022,"Acipenser brevirostrum","Shortnose Sturgeon"
1873,"Acipenser brevirostrum","Shortnose Sturgeon"
2250,"Acipenser brevirostrum","Shortnose Sturgeon"
433,"Acipenser brevirostrum","Shortnose Sturgeon"
1780,"Acipenser brevirostrum","Shortnose Sturgeon"
576,"Acipenser brevirostrum","Shortnose Sturgeon"
6538,"Acipenser brevirostrum","Shortnose Sturgeon"
473,"Acipenser brevirostrum","Shortnose Sturgeon"
6749,"Acipenser brevirostrum","Shortnose Sturgeon"
474,"Acipenser brevirostrum","Shortnose Sturgeon"
5272,"Acipenser brevirostrum","Shortnose Sturgeon"
3157,"Acipenser brevirostrum","Shortnose Sturgeon"
4606,"Acipenser brevirostrum","Shortnose Sturgeon"
5284,"Acipenser brevirostrum","Shortnose Sturgeon"
6033,"Acipenser brevirostrum","Shortnose Sturgeon"
7035,"Acipenser brevirostrum","Shortnose Sturgeon"
6356,"Acipenser brevirostrum","Shortnose Sturgeon"
6652,"Acipenser brevirostrum","Shortnose Sturgeon"
4504,"Acipenser brevirostrum","Shortnose Sturgeon"
5935,"Acipenser brevirostrum","Shortnose Sturgeon"
5508,"Acipenser brevirostrum","Shortnose Sturgeon"
6100,"Acipenser brevirostrum","Shortnose Sturgeon"
580,"Acipenser brevirostrum","Shortnose Sturgeon"
3210,"Acipenser brevirostrum","Shortnose Sturgeon"
6168,"Acipenser brevirostrum","Shortnose Sturgeon"
1442,"Acipenser brevirostrum","Shortnose Sturgeon"
129,"Acipenser brevirostrum","Shortnose Sturgeon"
4452,"Acipenser brevirostrum","Shortnose Sturgeon"
581,"Acipenser brevirostrum","Shortnose Sturgeon"
475,"Acipenser brevirostrum","Shortnose Sturgeon"
2676,"Acipenser brevirostrum","Shortnose Sturgeon"
777,"Acipenser brevirostrum","Shortnose Sturgeon"
6013,"Acipenser brevirostrum","Shortnose Sturgeon"
3387,"Acipenser brevirostrum","Shortnose Sturgeon"
5108,"Acipenser brevirostrum","Shortnose Sturgeon"
5066,"Acipenser brevirostrum","Shortnose Sturgeon"
2356,"Acipenser brevirostrum","Shortnose Sturgeon"
3286,"Acipenser brevirostrum","Shortnose Sturgeon"
1231,"Acipenser brevirostrum","Shortnose Sturgeon"
6571,"Acipenser brevirostrum","Shortnose Sturgeon"
1864,"Acipenser brevirostrum","Shortnose Sturgeon"
6542,"Acipenser brevirostrum","Shortnose Sturgeon"
2133,"Acipenser brevirostrum","Shortnose Sturgeon"
