bank_id,centroid
4241,"c(-160.234759, 59.297148)"
4218,"c(-158.524676, 59.575946)"
4243,"c(-157.423111, 58.798702)"
4242,"c(-159.671494, 59.564056)"
4237,"c(-162.606018, 55.140747)"
4226,"c(-161.696976, 55.571655)"
7157,"c(-84.612506, 36.321161)"
5024,"c(-85.2507, 35.7524)"
6425,"c(-86.63754, 35.88627)"
5025,"c(-85.8406628654203, 35.8833079549815)"
268,"c(-81.114255361044, 28.3829444844089)"
267,"c(-81.103168649477, 28.3633627048042)"
5074,"c(-90.2081069141779, 35.0071018033343)"
6253,"c(-81.498511, 41.268344)"
6774,"c(-81.294851, 41.084233)"
5965,"c(-82.029185, 41.038417)"
4988,"c(-81.065952, 41.59846)"
5016,"c(-81.56889, 41.23704)"
4721,"c(-81.59693, 41.34312)"
5201,"c(-82.467945, 40.974122)"
4989,"c(-82.012626, 41.279834)"
6725,"c(-80.891451, 41.639114)"
5530,"c(-80.8938057241301, 41.662795495664)"
4977,"c(-81.110231, 39.833787)"
5529,"c(-83.9083072278075, 40.8851269192369)"
7305,"c(-81.172999, 41.786748)"
6396,"c(-80.681939, 40.975888)"
5280,"c(-83.852439, 41.570717)"
5478,"c(-81.521807, 41.204778)"
5652,"c(-81.040421, 39.869806)"
5966,"c(-80.838132, 41.877962)"
5113,"c(-80.560773, 41.926439)"
4858,"c(-81.1860550489447, 41.4223013684691)"
7271,"c(-83.849423, 41.532705)"
5728,"c(-81.220806, 40.968135)"
3621,"c(-89.2618, 35.0742)"
3612,"c(-85.562, 36.318)"
5841,"c(-83.8090868655681, 35.5964977931067)"
4692,"c(-86.622292, 36.026509)"
3151,"c(-84.0021640070048, 35.5698228188372)"
3622,"c(-89.9076, 35.4181)"
3603,"c(-88.2814, 35.3301)"
4865,"c(-87.0027, 35.3998)"
3617,"c(-84.544, 36.1064)"
3614,"c(-85.1661, 35.0547)"
3613,"c(-85.5669, 36.1359)"
4915,"c(-87.00405, 35.41914)"
3591,"c(-83.0175, 36.5806)"
3611,"c(-87.0336, 35.853)"
5320,"c(-86.7327, 36.1753)"
3615,"c(-83.875, 35.8947)"
3215,"c(-86.02039, 35.44665)"
3623,"c(-88.4519, 35.5487)"
3609,"c(-86.6798130808147, 35.976934486232)"
3610,"c(-86.961712, 35.849818)"
3601,"c(-88.2814, 35.8599)"
3608,"c(-86.732, 36.133)"
3624,"c(-89.2514, 35.8738)"
5801,"c(-84.9879874812379, 36.4769518688553)"
4962,"c(-83.1125, 36.2385)"
3599,"c(-86.295, 35.0621)"
3590,"c(-83.810056, 36.087222)"
3607,"c(-86.742, 36.062)"
5068,"c(-85.808064867662, 36.5986861257871)"
3602,"c(-87.6861, 35.8846)"
3616,"c(-83.967, 35.95)"
3605,"c(-87.139, 36.096)"
3625,"c(-89.2872, 35.031)"
3606,"c(-86.922, 35.955)"
3604,"c(-87.463326, 36.035338)"
5075,"c(-89.7449260390105, 35.6605373324648)"
3600,"c(-86.948, 35.545)"
6066,"c(-87.8072578190865, 35.740095341023)"
6433,"c(-84.5213109218104, 36.063516143937)"
6430,"c(-86.668, 35.791)"
6742,"c(-88.273, 35.167)"
7187,"c(-86.453358, 35.65139)"
4285,"c(-88.0667565716229, 35.4101011418082)"
5294,"c(-85.450469390799, 36.0952528866576)"
5533,"c(-87.654573351039, 36.4040794131421)"
5033,"c(-84.854, 35.285)"
5651,"c(-84.5046337879517, 35.7431852370754)"
5498,"c(-87.0156560754294, 36.549122237051)"
4921,"c(-86.498020049862, 36.5579566361956)"
4942,"c(-87.559702217827, 36.5334520750532)"
4922,"c(-85.5760801994616, 36.1196031820083)"
5803,"c(-75.1206, 43.0738)"
4700,"c(-75.43287, 42.82111)"
4851,"c(-75.7681076841026, 43.0491470303028)"
4852,"c(-75.43923, 42.820812)"
5912,"c(-76.230376, 43.304271)"
5967,"c(-76.347657, 42.537774)"
3627,"c(-75.3345348997096, 42.5733704637291)"
1448,"c(-121.63401, 39.48754)"
6128,"c(-105.243032, 40.830869)"
5027,"c(-77.6193750148627, 39.0171453281577)"
2605,"c(-85.2283, 33.7945)"
3512,"c(-94.6461817081191, 38.8238083453401)"
1356,"c(-123.978436917859, 45.0211211821887)"
127,"c(-82.4852468620508, 27.6839379224569)"
3179,"c(-147.116135, 63.987506)"
3178,"c(-147.344034, 64.203222)"
6354,"c(-117.301947, 34.315031)"
2848,"c(-78.8162165133672, 36.391341484294)"
4329,"c(-95.0361498467958, 30.2355651922727)"
912,"c(-80.9170004917649, 34.4292810482101)"
6429,"c(-90.2217369379086, 30.5409603438556)"
4601,"c(-81.9958257106965, 28.1052881384967)"
3246,"c(-122.516311337186, 45.6615393625462)"
6861,"c(-111.821174, 43.837051)"
7255,"c(-94.415234, 29.660769)"
5334,"c(-91.314361, 30.236123)"
1093,"c(-91.299548, 30.233887)"
2232,"c(-89.5444148853988, 30.3748426523719)"
7009,"c(-72.100593, 41.390655)"
341,"c(-91.766707, 30.902998)"
3539,"c(-141.18, 69.6785)"
3540,"c(-144.374, 69.4927)"
3541,"c(-143.4966, 70.0863)"
3542,"c(-162.7466, 67.0453)"
3587,"c(-152.2789, 67.8699)"
3379,"c(-156.4536, 59.9234)"
4209,"c(-154.1036, 57.5301)"
4210,"c(-153.7414, 57.6461)"
4211,"c(-161.7588, 58.7894)"
6688,"c(-94.4058, 39.0056)"
6801,"c(-86.852528, 36.54992)"
3213,"c(-76.6861, 43.0182)"
6830,"c(-122.275183889061, 47.414763403706)"
4335,"c(-80.527563852614, 37.2219806050646)"
7163,"c(-87.7178952049578, 41.4321311008771)"
1896,"c(-83.8619, 34.4721)"
5550,"c(-80.19403, 35.966927)"
5060,"c(-92.5302390577108, 32.6531176193956)"
918,"c(-83.02167, 41.40056)"
262,"c(-81.1702531128474, 27.8951976726498)"
6696,"c(-85.4680812782956, 35.6315514301776)"
2901,"c(-116.252594, 43.411161)"
5850,"c(-77.980083, 38.760446)"
1980,"c(-81.181317, 32.007217)"
2820,"c(-75.84, 37.528)"
4632,"c(-81.1505472856812, 29.2100221882219)"
2360,"c(-81.5106740476702, 27.8712937323755)"
903,"c(-90.8265068036884, 30.1841556136107)"
2751,"c(-90.8326998343197, 30.1786912250471)"
2752,"c(-90.8233745355627, 30.1735528751947)"
3567,"c(-81.6290858967339, 27.056643532563)"
2958,"c(-81.617686979529, 27.0422422330618)"
2161,"c(-121.420311079493, 38.8309753962497)"
4382,"c(-99.901813, 31.968599)"
5829,"c(-80.5768548163689, 40.5451390106066)"
4704,"c(-80.858340389404, 33.8766732492859)"
2116,"c(-111.05475, 33.38622)"
260,"c(-80.9170264590264, 28.4587599469827)"
2788,"c(-84.2480385337466, 33.3831767364188)"
1588,"c(-85.141864, 33.187044)"
2631,"c(-85.1558812194117, 33.1735840933801)"
2125,"c(-81.4794665140369, 29.9012677054679)"
2638,"c(-78.2178094447836, 34.1468154407946)"
6963,"c(-97.200211, 27.972804)"
5343,"c(-93.5493, 41.6652)"
6631,"c(-93.550308, 41.668257)"
4697,"c(-77.72236, 38.99869)"
279,"c(-80.5404503739189, 27.497740399523)"
7178,"c(-81.8233496937881, 28.8640020426543)"
3188,"c(-132.644573, 55.492405)"
7169,"c(-95.8236132496473, 31.6566312434965)"
1219,"c(-97.0525461002263, 32.752377771753)"
7073,"c(-78.1127783521468, 37.6787763896875)"
6415,"c(-77.269075, 37.40278)"
1954,"c(-81.0438156059786, 32.0721721703496)"
7272,"c(-121.51789, 38.86333)"
5800,"c(-80.98897, 41.664186)"
924,"c(-81.00369, 41.66231)"
921,"c(-81.00369, 41.66231)"
2022,"c(-122.9619, 45.4409)"
2179,"c(-81.2689574547752, 31.9496925957458)"
303,"c(-91.44376, 30.75951)"
116,"c(-81.4661684860532, 29.8928237359409)"
776,"c(-82.1550809522655, 33.7734486930196)"
2435,"c(-89.174070758942, 30.4055315849538)"
5369,"c(-82.1804337062962, 27.919729886482)"
794,"c(-81.7341064816567, 34.2134378432994)"
5792,"c(-82.3849979080833, 28.4413798920023)"
4519,"c(-80.962608084089, 40.3907823297755)"
6667,"c(-81.3995, 32.39128)"
3553,"c(-81.358453, 28.252479)"
2897,"c(-82.1851267858303, 28.1599445706883)"
4377,"c(-81.98, 34.86)"
4547,"c(-78.8392836754819, 37.6564388618905)"
889,"c(-79.8778475651836, 38.9052379154561)"
5064,"c(-81.858, 34.721)"
423,"c(-111.7672692956, 40.3386699181911)"
6620,"c(-85.860139262718, 35.4849430542077)"
2052,"c(-82.48729316706, 35.3105487702527)"
646,"c(-77.6366, 39.09318)"
3359,"c(-92.076, 47.463)"
502,"c(-84.6116574716279, 32.5513937414941)"
6853,"c(-83.028333, 31.056111)"
5743,"c(-91.749827615035, 30.9203097882536)"
5963,"c(-90.971474, 29.928774)"
323,"c(-90.711718, 29.715228)"
6566,"c(-77.019827, 37.294588)"
3235,"c(-122.380211, 47.224172)"
274,"c(-82.5871125086281, 28.7920372399483)"
3187,"c(-89.5698795314298, 35.046360302888)"
4273,"c(-89.5051291301744, 34.670082633727)"
5312,"c(-84.83949, 34.858569)"
5419,"c(-83.4643982685511, 36.7373742445378)"
5166,"c(-82.589296, 35.299094)"
5605,"c(-82.3575, 35.3827)"
5606,"c(-82.6452, 35.8005)"
6975,"c(-91.795596, 43.306019)"
4510,"c(-118.107862320636, 33.763539252755)"
7232,"c(-78.5678169358907, 35.7651999710294)"
7233,"c(-78.5678169358907, 35.7651999710294)"
4604,"c(-83.63036, 34.01948)"
4961,"c(-80.939608, 40.415923)"
6575,"c(-89.424, 32.748)"
6876,"c(-74.050333, 40.773884)"
660,"c(-77.973611, 38.295)"
7249,"c(-80.2711519734981, 37.1190307104418)"
2757,"c(-92.6177, 34.59104)"
3073,"c(-82.827856, 34.174285)"
6151,"c(-83.5059473467049, 40.3011158145711)"
4479,"c(-81.393115, 36.249074)"
2576,"c(-111.670291943333, 39.3064137756035)"
6466,"c(-76.976933, 38.14559)"
2571,"c(-75.809164, 37.328646)"
2572,"c(-75.766638, 37.318618)"
2573,"c(-75.805993, 37.327176)"
2484,"c(-78.67568, 37.5183)"
4298,"c(-75.839793, 37.46995)"
5646,"c(-75.8356566896903, 37.5064225728417)"
6423,"c(-75.7644, 37.561)"
5908,"c(-81.637317, 37.154175)"
2567,"c(-76.3004447709045, 37.7819787501016)"
2537,"c(-76.3244837339771, 37.3807434965108)"
2536,"c(-76.707518, 37.646874)"
2535,"c(-76.325213, 37.761722)"
2534,"c(-76.7121302181243, 37.6545095594449)"
2533,"c(-77.5539280924711, 36.8553957870322)"
2532,"c(-76.3202476191752, 37.7688432338547)"
2531,"c(-76.5827300141131, 37.5675585338934)"
2530,"c(-76.6535084058709, 37.5971063639265)"
2570,"c(-76.28192, 37.330525)"
2529,"c(-76.6425206003319, 37.6034127387553)"
2569,"c(-75.7104186111562, 37.7662912489861)"
2486,"c(-75.9591156890626, 37.4437693208785)"
2544,"c(-76.733633, 37.692408)"
2543,"c(-76.778463, 37.680755)"
2542,"c(-76.062506, 36.675833)"
2541,"c(-76.741718, 37.699595)"
2539,"c(-76.736156, 37.699192)"
2538,"c(-76.4534331176745, 37.1933564712773)"
2527,"c(-76.1039703438149, 36.6721121348803)"
2528,"c(-76.1764236872144, 36.5716770921207)"
1718,"c(-76.2170069959081, 36.5684167080422)"
1719,"c(-76.0297505250444, 36.6553267241638)"
2428,"c(-76.3209306794046, 36.5688158492514)"
2427,"c(-76.8792681796871, 37.0281702064289)"
2426,"c(-77.5539280924711, 36.8553957870322)"
2483,"c(-77.0656024813215, 36.9610608937051)"
5439,"c(-77.195784, 36.942489)"
6862,"c(-76.9571736931434, 36.6573873462534)"
2526,"c(-76.5579596243296, 36.6169344403019)"
2524,"c(-76.1224688002601, 36.6676250350114)"
1716,"c(-76.3065955951699, 36.6417966422248)"
2430,"c(-76.3134269446481, 36.6317235080223)"
2525,"c(-76.0293425558007, 36.6568520218359)"
2429,"c(-76.308039225854, 36.6315548971358)"
1717,"c(-76.3491758129148, 36.6579746887118)"
2423,"c(-77.3349335960702, 37.57170536345)"
2417,"c(-77.2036206423089, 37.3318592272764)"
2617,"c(-77.2360603536641, 37.535305884108)"
2416,"c(-77.1348183170217, 37.2941329277398)"
2415,"c(-77.209523716735, 37.326501718091)"
2499,"c(-76.926332031519, 37.3242430318333)"
2660,"c(-76.725556, 37.116667)"
7003,"c(-76.94259165685, 37.2094818980391)"
2422,"c(-77.512165, 37.607053)"
2421,"c(-76.301589, 36.762923)"
2745,"c(-76.3491758129148, 36.6579746887118)"
2420,"c(-77.187091, 37.484371)"
2419,"c(-76.4495481771598, 36.7990125537205)"
2418,"c(-76.92436, 37.388384)"
2411,"c(-78.439044907202, 38.0786819392307)"
2404,"c(-78.4781081073104, 38.0652291358542)"
2403,"c(-78.4871666173532, 38.0585868051489)"
4799,"c(-77.4435, 37.53144)"
6083,"c(-77.8512, 37.6408)"
2410,"c(-77.998869, 37.620059)"
2409,"c(-78.718862, 38.132662)"
2408,"c(-78.4784250941772, 38.0622450320827)"
2407,"c(-78.4716736185466, 38.0609329279426)"
2406,"c(-78.4834346891562, 38.0633413662475)"
2405,"c(-78.4847070063308, 38.0621969986312)"
3363,"c(-81.2545161193688, 36.5877597622793)"
3364,"c(-80.967222, 36.631111)"
3515,"c(-80.6004881083324, 36.6667444722244)"
2401,"c(-77.123673250927, 38.355590301619)"
6424,"c(-76.9771881756407, 38.1439611059346)"
2400,"c(-77.125424708674, 38.7754765581122)"
2399,"c(-77.6436557804751, 39.1122290438082)"
2060,"c(-77.891203, 38.903843)"
2398,"c(-77.3291588205886, 38.36169186949)"
2397,"c(-77.354828487689, 38.3595368772837)"
3036,"c(-77.640556, 39.125)"
5587,"c(-77.53957, 39.210815)"
2387,"c(-79.581703, 37.431113)"
5059,"c(-79.290615, 37.202305)"
5909,"c(-79.367, 36.953)"
6868,"c(-79.7150804064582, 37.3687753747531)"
2386,"c(-79.71263898754, 37.3719006613931)"
2611,"c(-80.1405000817357, 37.2170932768824)"
2385,"c(-80.35286336684, 37.2770262406056)"
2678,"c(-79.874398, 36.821326)"
4761,"c(-78.5825, 36.803333)"
2396,"c(-76.913261, 37.983256)"
2389,"c(-76.6906439294659, 37.7790637618549)"
2056,"c(-77.578617794362, 38.2875698424294)"
2388,"c(-77.8070796835269, 38.5078461089716)"
4937,"c(-77.923056, 38.579722)"
2395,"c(-77.958553, 38.351502)"
2394,"c(-77.46448, 38.267808)"
2393,"c(-77.6307527806849, 38.3732036409301)"
2392,"c(-76.7982781643721, 37.9418701748399)"
2391,"c(-76.9840724371554, 38.0794444489526)"
2390,"c(-76.6906439294659, 37.7790637618549)"
2384,"c(-78.3178467446157, 39.0474338512434)"
2383,"c(-78.8819287256842, 38.4255865835436)"
2382,"c(-79.660379, 38.492268)"
2381,"c(-78.9248307573338, 38.6935306536206)"
2376,"c(-78.3146682545822, 39.0451333542882)"
2614,"c(-78.3281317103076, 38.9988194406985)"
6422,"c(-78.98, 38.303)"
7080,"c(-78.951389, 38.227222)"
7296,"c(-79.685951, 38.494859)"
2375,"c(-82.50111, 36.805206)"
2610,"c(-83.2426529913468, 36.6288121040104)"
2487,"c(-82.0683945769989, 36.9583178341127)"
4384,"c(-81.757729, 36.743098)"
2374,"c(-82.0156382017878, 36.7486481765136)"
2373,"c(-82.014993, 36.751651)"
2372,"c(-82.0925582054747, 36.9674661277023)"
2371,"c(-81.9245373964513, 36.8762415704716)"
2370,"c(-81.650193, 36.925686)"
2369,"c(-83.2860897524673, 36.6170830101303)"
2402,"c(-79.6189616634397, 38.0007942695489)"
5156,"c(-79.407501, 38.152802)"
2368,"c(-77.6304625530829, 38.2059210393364)"
2362,"c(-77.390525, 38.017824)"
4800,"c(-76.78568, 37.54504)"
2367,"c(-77.1333585342886, 37.833661410186)"
2366,"c(-76.795492, 37.680788)"
2365,"c(-76.982414, 37.546451)"
2364,"c(-77.1521634118359, 37.8797684087342)"
2363,"c(-77.137608, 37.832136)"
589,"c(-79.7984589584478, 37.6683362861328)"
590,"c(-76.4255979863053, 36.7956524146791)"
591,"c(-77.7353759517864, 38.775281541328)"
592,"c(-77.3789420977612, 38.0219222433993)"
593,"c(-77.9228319893671, 38.4975350647478)"
594,"c(-77.1931757170644, 36.939848303445)"
6265,"c(-78.2718183408755, 36.6156639141215)"
6795,"c(-76.9279466197275, 37.3425494709379)"
6796,"c(-77.6222222222222, 38.1786111111111)"
6797,"c(-77.2645036498779, 37.3306293360486)"
6798,"c(-76.7898680935303, 37.5508572308612)"
4375,"c(-100.938815808679, 30.0604645879543)"
828,"c(-116.88311, 48.18778)"
1477,"c(-81.2797204044159, 31.9699992252122)"
2160,"c(-121.05726392588, 38.4598513194976)"
676,"c(-79.213106941106, 33.6566028062351)"
1937,"c(-77.3716076462946, 37.3875909303413)"
4313,"c(-87.4736, 39.85864)"
647,"c(-77.1407367817222, 37.8623992550597)"
2093,"c(-84.535533, 34.914992)"
6581,"c(-121.599388527741, 37.6734831922432)"
98,"c(-120.48199445861, 37.1818281824148)"
595,"c(-76.998008784447, 37.3337196430756)"
5463,"c(-84.7870126015238, 39.0373764664915)"
1990,"c(-94.050194, 41.772575)"
7194,"c(-94.045532, 41.766164)"
1025,"c(-90.8106715384754, 46.5517152013565)"
6273,"c(-91.505486, 46.66766)"
4919,"c(-91.440072, 46.712925)"
3014,"c(-88.1288766193179, 44.2705591623257)"
6779,"c(-87.845929, 44.485531)"
4454,"c(-88.0352911632251, 44.6677779080762)"
6034,"c(-92.2181, 45.77459)"
2657,"c(-91.10818, 45.15397)"
4916,"c(-91.370302, 44.899872)"
6806,"c(-90.468857, 44.487761)"
6162,"c(-90.6968233973968, 44.7382573494562)"
511,"c(-90.4993261178671, 44.4862575261278)"
5487,"c(-89.526131, 43.59285)"
411,"c(-89.3931166394316, 43.6024657686261)"
4591,"c(-91.1454165204372, 43.1166738975082)"
6174,"c(-89.059929, 43.149782)"
7102,"c(-89.252166, 43.081387)"
5337,"c(-89.028347, 42.931902)"
3489,"c(-89.2316385866607, 43.116241756724)"
2661,"c(-89.111344322118, 42.9036320614108)"
5393,"c(-88.568117, 43.266875)"
3189,"c(-92.0475559591774, 46.6279842341524)"
5759,"c(-91.617893, 46.677853)"
1019,"c(-92.0110425656762, 46.6433954609241)"
6358,"c(-91.651439, 46.68219)"
2762,"c(-91.7977248334444, 46.6582691955036)"
1026,"c(-91.62834, 46.67843)"
4420,"c(-91.8302770873046, 46.624982910683)"
6053,"c(-91.1045664924382, 45.412766248623)"
5215,"c(-89.442145, 42.547794)"
5116,"c(-89.409367, 42.648777)"
6246,"c(-90.362128, 44.3815)"
3465,"c(-90.88139, 44.49418)"
4829,"c(-90.86671, 44.4859)"
5517,"c(-88.622062, 42.90316)"
4549,"c(-87.8333922607955, 42.534322941673)"
2009,"c(-87.944697523843, 42.5692751738696)"
407,"c(-87.5953473480868, 44.201253159678)"
4538,"c(-87.6246, 44.14037)"
5338,"c(-90.251035, 44.745021)"
5253,"c(-90.149494, 45.010113)"
2140,"c(-89.89629, 44.88008)"
3493,"c(-90.499246954153, 43.9668362718871)"
3373,"c(-90.3743523132074, 43.9786320269609)"
1998,"c(-90.5213610568771, 43.9654337939594)"
4281,"c(-90.4570246181271, 43.9645035629253)"
3365,"c(-90.4648372900211, 43.9659958506456)"
6529,"c(-90.768099, 43.809488)"
5359,"c(-88.3169, 45.1118)"
5916,"c(-87.96867, 44.767407)"
5639,"c(-87.9961854741056, 44.7392589597008)"
5819,"c(-88.5411, 44.475946)"
3557,"c(-88.0173300600354, 43.1959042458211)"
4202,"c(-91.70124, 44.66155)"
4541,"c(-92.05484, 44.5273)"
6014,"c(-89.480541, 44.479087)"
4826,"c(-89.48422, 44.47614)"
4914,"c(-90.3806580789034, 45.8563166199024)"
5308,"c(-87.83372, 42.67449)"
3537,"c(-88.2643059067884, 42.6497049563791)"
6152,"c(-90.330762, 43.289039)"
2182,"c(-89.0651451268193, 42.605224533801)"
5711,"c(-89.28971, 42.76181)"
6093,"c(-89.3637889810311, 42.5346314913818)"
4320,"c(-90.1052402258392, 43.7404108983567)"
6412,"c(-89.854144, 43.299913)"
409,"c(-91.4507615515855, 45.9092964082659)"
2358,"c(-88.81555, 44.68523)"
2634,"c(-88.6801, 44.78768)"
5349,"c(-88.672777, 44.781347)"
3435,"c(-87.7978253417459, 43.5569242092752)"
6247,"c(-88.1346, 43.67205)"
5368,"c(-87.974617, 43.560304)"
4540,"c(-91.45558, 44.15481)"
5414,"c(-91.16964, 44.14047)"
3473,"c(-88.690615963498, 42.5612854621556)"
3152,"c(-91.55871, 45.97495)"
6325,"c(-91.748597, 46.140706)"
6163,"c(-88.093463, 43.327175)"
6984,"c(-88.123859, 43.279026)"
6978,"c(-88.152484, 43.213992)"
4359,"c(-88.40657, 43.19404)"
5520,"c(-88.25959, 43.13308)"
3536,"c(-88.1238750505631, 42.983352638376)"
4830,"c(-88.315963, 43.053793)"
405,"c(-88.285698, 42.957745)"
4539,"c(-88.399132, 42.850102)"
3398,"c(-88.8099982507521, 44.2522177076613)"
6011,"c(-88.951831, 44.337154)"
5504,"c(-89.056568, 44.019496)"
5608,"c(-88.896158, 44.062318)"
4542,"c(-88.869692, 44.112693)"
5350,"c(-88.565728, 44.093877)"
6443,"c(-88.869668, 44.087818)"
6173,"c(-88.818586, 44.230439)"
5704,"c(-88.8337, 44.2308)"
408,"c(-89.8598059433134, 44.5153542950974)"
6634,"c(-79.432043, 36.268759)"
6191,"c(-81.589996, 35.798407)"
5790,"c(-81.17304, 35.5734)"
3506,"c(-80.435224, 35.531529)"
4532,"c(-78.11692, 35.35548)"
6706,"c(-78.092484, 35.25096)"
4533,"c(-78.85109, 36.21774)"
4886,"c(-77.989722, 35.321)"
6590,"c(-81.148672, 35.85243)"
5933,"c(-77.5859900436145, 34.9348719197807)"
4396,"c(-80.824419, 35.467086)"
6858,"c(-80.494101, 36.317593)"
6090,"c(-81.176076, 35.727984)"
4888,"c(-80.463365, 36.325884)"
4887,"c(-80.450961, 36.442723)"
6949,"c(-80.05067, 35.669063)"
6948,"c(-80.026961, 35.607956)"
5708,"c(-79.72793, 35.066165)"
4368,"c(-95.519603923349, 39.7043201527459)"
4674,"c(-97.4994476096366, 37.7501291581412)"
4675,"c(-97.1635802351545, 37.2643821786435)"
4935,"c(-98.7781639383853, 38.4523625283455)"
5105,"c(-94.7966102496845, 38.3598223453277)"
5182,"c(-95.3947383858536, 39.2333169077053)"
5776,"c(-94.7479340119404, 38.8931325817867)"
5927,"c(-95.5817729061696, 39.2524755147859)"
5928,"c(-95.5718622051832, 39.3538180217739)"
5984,"c(-95.0139711477825, 39.3825604038293)"
5986,"c(-96.7066771605295, 38.489861444496)"
6846,"c(-94.904699252951, 38.4816407492446)"
6845,"c(-94.904972, 38.482058)"
2511,"c(-92.006836, 32.1264)"
2999,"c(-79.713062847484, 39.5598930625538)"
3211,"c(-81.5248911599453, 38.8069615677502)"
6062,"c(-79.618553, 38.728392)"
4810,"c(-82.2645860257974, 38.586840583978)"
5139,"c(-81.64629, 38.27939)"
2972,"c(-79.9559548989537, 38.4672080465712)"
5140,"c(-82.0718983163848, 38.9561510135907)"
901,"c(-80.6555134068007, 37.9451110951293)"
4811,"c(-82.0819219298843, 38.931334852541)"
6649,"c(-80.677582, 37.91599)"
5091,"c(-82.1201027599776, 38.4824947585182)"
2968,"c(-77.9697046695986, 39.3009519289369)"
2973,"c(-78.8147140515037, 39.1585900389981)"
5137,"c(-80.10553, 38.36281)"
2971,"c(-79.7982743616797, 39.489827566312)"
6870,"c(-81.767841, 38.966988)"
2975,"c(-80.5376218511053, 40.5556097763314)"
7041,"c(-79.895194, 39.149837)"
7040,"c(-79.407517, 38.45099)"
6149,"c(-107.183025, 42.467599)"
6878,"c(-74.138095, 40.443243)"
2869,"c(-78.816758734423, 33.8055486487023)"
1238,"c(-82.775933, 34.073206)"
2761,"c(-84.8554978330875, 33.4266220460056)"
5658,"c(-89.9775309551789, 30.5621040057319)"
5564,"c(-119.517193, 38.605176)"
6595,"c(-76.289, 37.088)"
7192,"c(-74.5163640752607, 41.2857141985591)"
1006,"c(-75.500278, 37.858889)"
4958,"c(-85.8210144111875, 36.5548248334744)"
2805,"c(-83.2938916173095, 32.0912704508518)"
5249,"c(-77.7202823747475, 38.9952717554298)"
3640,"c(-122.754478, 45.861672)"
739,"c(-112.100420185339, 41.0638258832112)"
5128,"c(-82.7633, 33.6357)"
6438,"c(-82.03332, 41.09562)"
6603,"c(-76.0964, 39.799881)"
6177,"c(-78.776104, 39.628567)"
6441,"c(-82.23923, 41.106318)"
5465,"c(-117.323245, 33.660816)"
2156,"c(-112.429008, 34.577579)"
5072,"c(-91.9154658472082, 34.8935477818452)"
6365,"c(-84.7581714021348, 35.6340719534039)"
514,"c(-83.828, 34.514)"
1278,"c(-83.835833, 34.509722)"
6499,"c(-80.3514, 33.12219)"
648,"c(-77.7095712166364, 37.4585662007608)"
1046,"c(-80.8587907928579, 28.96562170264)"
512,"c(-85.2361, 33.2014)"
286,"c(-81.4831796676833, 28.7982636479932)"
364,"c(-90.896073, 30.047046)"
893,"c(-82.2435, 41.1458)"
6003,"c(-90.468218535753, 31.74487698836)"
4920,"c(-86.4958861064414, 36.5576489162342)"
2636,"c(-94.121157, 36.049966)"
6124,"c(-94.9889613608307, 29.3076997714466)"
6835,"c(-117.410731506119, 35.0334521634598)"
2626,"c(-88.841, 36.7029)"
2192,"c(-88.8434558768567, 36.7027271021973)"
1218,"c(-95.5782447147614, 32.6818554269031)"
6122,"c(-95.6812606934358, 30.2526217856472)"
2808,"c(-95.2707484252348, 32.1694002168613)"
5180,"c(-89.862901890573, 35.2730946350397)"
2945,"c(-121.400150009612, 38.8734803303227)"
4883,"c(-87.3051691861772, 33.1120363353858)"
1085,"c(-90.6727111202352, 38.8642005721834)"
2997,"c(-94.1878351118819, 32.1149811388462)"
681,"c(-106.931768669312, 38.6072365849452)"
762,"c(-88.5149702603526, 30.6361425623797)"
7155,"c(-83.229663, 40.59423)"
6214,"c(-82.24282, 41.304518)"
6215,"c(-81.283516, 40.98341)"
5989,"c(-96.21559, 35.21304)"
1044,"c(-86.7402175718321, 34.6347296902845)"
6549,"c(-87.666151, 35.981193)"
2344,"c(-117.323653510361, 33.2562416570507)"
6098,"c(-83.1130937754861, 40.2453101895136)"
7299,"c(-82.94436, 33.373485)"
6682,"c(-94.228453, 41.50495)"
657,"c(-76.4180454372588, 36.6102519964259)"
495,"c(-84.02611, 33.07611)"
4978,"c(-93.7485178753714, 42.6191922477996)"
6319,"c(-93.743424, 42.634533)"
596,"c(-76.755787508225, 37.0777603545142)"
1011,"c(-84.700644, 33.335136)"
597,"c(-78.476199534377, 37.762639804198)"
5341,"c(-121.136203988338, 38.6051827538157)"
780,"c(-83.313, 41.3726)"
781,"c(-83.313, 41.3726)"
782,"c(-83.313, 41.3726)"
5486,"c(-89.887658, 37.523501)"
4544,"c(-77.7726845263781, 38.8884311223768)"
4363,"c(-82.0616571467388, 28.0570727471964)"
64,"c(-122.777280982374, 38.5176149904151)"
2726,"c(-97.4385015934099, 30.2794957567247)"
36,"c(-124.046710194421, 43.9784100768865)"
7201,"c(-76.949207, 37.316218)"
4587,"c(-121.371917, 38.968804)"
4458,"c(-79.3801, 35.8255)"
4457,"c(-79.3677, 35.8325)"
4456,"c(-79.3894, 35.844)"
6042,"c(-79.6893884581781, 36.2397578761447)"
6041,"c(-79.319260829542, 36.2517048573476)"
6737,"c(-79.613795, 36.257771)"
6738,"c(-79.613795, 36.257771)"
6555,"c(-79.425046, 35.640582)"
6554,"c(-79.380545, 35.62248)"
6556,"c(-79.388511, 35.646118)"
6557,"c(-79.719687, 35.69662)"
